name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/BattleAxe+Longbow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Battle Axe,,Cloth,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/2HBastard+HuntBow/Cloth (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,2HBastard,,Cloth,Hunting Bow,True,25,"Strike +1,Florentine,Nimble,Parry,Parry +1,Riposte,Immune Strain,Crit 8,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Royal Pavilion|Stable|Tiltyard,6,16
"MaA/Lance/Heater/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Lance,Heater Shield,Gothic Plate,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/Spears+HuntBow/Targe/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Spears,Targe Shield,Full Plate,Hunting Bow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/ShortSword+Longbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Tower Shield,Leather,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Flail+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Flail,,Full Plate,Crossbow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/HuntBow/Leather [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M6",Man-at-Arms,Farm Tools,,Leather,Hunting Bow,True,25,"Florentine,Parry +1,Riposte,Immune Blocked,Nimble,Parry,Immune Unwieldy",1100,,False,Animal Husbandry|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Grand Tournament|Tannery|Tiltyard,6,6
"MaA/Longbow/Chain [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Chainmail,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Estoc/Heater/Leather [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Estoc,Heater Shield,Leather,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/2HBastard+HuntBow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M6",Man-at-Arms,2HBastard,,Leather,Hunting Bow,True,25,"Florentine,Parry +1,Riposte,Immune Blocked,Nimble,Parry,Immune Unwieldy",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Tannery|Tiltyard,6,12
"MaA/Lance/Buckler/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Lance,Buckler Shield,Gothic Plate,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/Arming+HuntBow/Tower/Cloth (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Arming Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Florentine,Parry +1,Immune Blocked,Immune Strain,Nimble,Parry,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Royal Pavilion|Tiltyard,6,16
"MaA/Bastard/Tower/Leather [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Riposte]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Leather,,False,25,"Strike +1,Nimble,Parry,Parry +1,Riposte,Crit 8,Immune Blocked,Immune Strain",1100,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,6,16
"MaA/ShortSword/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp, Recover 8]|M6",Man-at-Arms,Short Sword,Tower Shield,Full Plate,,False,25,"Recover 8,Nimble,Immune Blocked,Planishing",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Joinery|Tannery,6,9
"MaA/Halberd+Javelin/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Halberd,,Leather,Javelin,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Crossbow/Leather [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Leather,Crossbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,6,12
"MaA/Spears+Longbow/Kite/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Spears,Kite Shield,Chainmail,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,6,9
"MaA/Cavalry Spear/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp, Recover 8]|M6",Man-at-Arms,Cavalry Spear,Targe Shield,Full Plate,,False,25,"Recover 8,Nimble,Immune Blocked,Planishing",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Joinery|Tannery,6,9
"MaA/Arming/FullPlate (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Arming Sword,,Full Plate,,True,25,"Florentine,Immune Blocked,Dual Wield,Planishing,Nimble,Parry,Immune Unwieldy",1600,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/Cavalry Spear/Kite/Chain [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Cavalry Spear,Kite Shield,Chainmail,,False,25,"Recover 8,Nimble,Immune Blocked",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Joinery|Tannery,6,6
"MaA/ShortSword+HuntBow/Targe/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Targe Shield,Chainmail,Hunting Bow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,6,9
"MaA/Halberd/Chain [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Halberd,,Chainmail,,False,25,"Recover 6,Recover 7,Enduring,Shake +1,Recover 8,Nimble,Immune Blocked",1000,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Tannery,6,12
"MaA/Bastard+Javelin/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Leather,Javelin,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Pike/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M6",Man-at-Arms,Pike,,Cloth,,False,25,"Recover 6,Serrated,Shake +1,Nimble,Recover 7,Enduring,Recover 8,Immune Blocked",1700,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Stable,6,15
"MaA/Arming/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Arming Sword,Tower Shield,Chainmail,,False,25,"Recover 8,Nimble,Immune Blocked",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Tannery,6,9
"MaA/Arming/Tower/Cloth [(EInd, EProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M6",Man-at-Arms,Arming Sword,Tower Shield,Cloth,,False,25,"Recover 6,Shake +1,Nimble,Parry,Recover 7,Parry +1,Riposte,Enduring,Recover 8,Immune Blocked",1700,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Stable,6,18
"MaA/Pike+HuntBow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Pike,,Cloth,Hunting Bow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Stable|Tiltyard,6,9
"MaA/Arming+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Arming Sword,Kite Shield,Full Plate,Longbow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/Spears/Targe/Cloth [PrM, (RInd, EProw, SPie, NCun), Nimble, Rec 6, Shake+1]|M6",Man-at-Arms,Spears,Targe Shield,Cloth,,False,25,"Recover 6,Immune Blocked,Resolute,Shake +1,Nimble,Parry",1800,,False,Abbey|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Hospitaller|Joinery|Monastery|Pilgrimage Site|Preceptory,6,19
"MaA/Halberd+Javelin/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Halberd,,Full Plate,Javelin,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/Crossbow/Cloth [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Farm Tools,,Cloth,Crossbow,True,25,"Florentine,Serrated,Immune Blocked,Nimble,Parry,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Tiltyard,6,12
"MaA/FarmTools/Tower/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Farm Tools,Tower Shield,Cloth,,False,25,"Recover 6,Recover 7,Enduring,Shake +1,Recover 8,Nimble,Immune Blocked",1700,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable,6,15
"MaA/Spears+Javelin/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Spears,Tower Shield,Cloth,Javelin,True,25,"Florentine,Serrated,Immune Blocked,Nimble,Parry,Immune Unwieldy",1400,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tiltyard,6,12
"MaA/FarmTools/Tower/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Farm Tools,Tower Shield,Gothic Plate,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/BattleAxe/FullPlate [(EInd, RProw, EPie, NCun), Enduring, Nimble, Temp, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Battle Axe,,Full Plate,,False,25,"Recover 6,Shake +1,Nimble,Recover 7,Immune Blocked,Enduring,Recover 8,Planishing",1000,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Tannery,6,15
"MaA/2HBastard/Cloth [(EInd, RProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,2HBastard,,Cloth,,False,25,"Recover 6,Poison,Shake +1,Nimble,Recover 7,Enduring,Recover 8,Immune Blocked",1800,,False,Academy|Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Toxicarium,6,18
"MaA/Morningstar/Heater/FullPlate [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Morningstar,Heater Shield,Full Plate,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/HuntBow/Chain [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Chainmail,Hunting Bow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/BattleAxe+Longbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Battle Axe,,Full Plate,Longbow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/ShortSword+Javelin/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Temp, Riposte]|M6",Man-at-Arms,Short Sword,Kite Shield,Full Plate,Javelin,True,25,"Florentine,Nimble,Parry,Parry +1,Riposte,Immune Blocked,Planishing,Immune Unwieldy",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Joinery|Tannery|Tiltyard,6,12
"MaA/ShortSword+Longbow/Targe/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Targe Shield,Leather,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,6,9
"MaA/Lance/Buckler/FullPlate [MiMiStI, (EInd, SProw, NPie, NCun), Nimble, Temp]|M6",Man-at-Arms,Lance,Buckler Shield,Full Plate,,False,25,"Init +1,Immune Blocked,Planishing,MaxInit3,Seize: first,Nimble,Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Ministry of Military Strategy|Stable|Tannery,6,16
"MaA/WarHammer/Cloth [OuInPoI, (EInd, RProw, EPie, SCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,War Hammer,,Cloth,,False,25,"Recover 6,confers:Strain,Outrider: once,Shake +1,Nimble,confers:Blocked,Recover 7,Enduring,Recover 8,Immune Blocked",1900,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Outrider Intercept Post|Stable,6,25
"MaA/Arming+Crossbow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Arming Sword,Tower Shield,Full Plate,Crossbow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/Flail+HuntBow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Flail,Kite Shield,Full Plate,Hunting Bow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/WarHammer+Crossbow/Leather (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,War Hammer,,Leather,Crossbow,True,25,"Strike +1,Florentine,Nimble,Parry,Parry +1,Riposte,Immune Strain,Crit 8,Immune Blocked,Immune Unwieldy",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,6,16
"MaA/Daggers+Longbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Temp, Riposte]|M6",Man-at-Arms,Daggers,,Full Plate,Longbow,True,25,"Florentine,Nimble,Parry,Parry +1,Riposte,Immune Blocked,Planishing,Immune Unwieldy",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Tannery|Tiltyard,6,12
"MaA/ShortSword/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Short Sword,Tower Shield,Chainmail,,False,25,"Recover 8,Nimble,Immune Blocked",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Tannery,6,9
"MaA/Bastard+Crossbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Cloth,Crossbow,True,25,"Florentine,Serrated,Immune Blocked,Nimble,Parry,Immune Unwieldy",1400,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tiltyard,6,12
"MaA/2HBastard/Chain [(EInd, EProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M6",Man-at-Arms,2HBastard,,Chainmail,,False,25,"Recover 6,Shake +1,Nimble,Parry,Recover 7,Parry +1,Riposte,Enduring,Recover 8,Immune Blocked",1500,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Stable|Tannery,6,18
"MaA/Flail/Tower/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M6",Man-at-Arms,Flail,Tower Shield,Gothic Plate,,False,25,"ABF,Serrated,Immune Blocked,Nimble,Planishing",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/Daggers+HuntBow/Leather (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M6",Man-at-Arms,Daggers,,Leather,Hunting Bow,True,25,"Florentine,Parry +1,Riposte,Immune Blocked,Nimble,Parry,Immune Unwieldy",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Tannery|Tiltyard,6,6
"MaA/Halberd+Longbow/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Halberd,,Leather,Longbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Javelin/Cloth [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Farm Tools,,Cloth,Javelin,True,25,"Florentine,Serrated,Immune Blocked,Nimble,Parry,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tiltyard,6,12
"MaA/Arming+Crossbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M6",Man-at-Arms,Arming Sword,Tower Shield,Cloth,Crossbow,True,25,"Florentine,Parry +1,Riposte,Immune Blocked,Nimble,Parry,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Joinery|Stable|Tiltyard,6,12
"MaA/Cavalry Spear/Targe/Chain [OuInPoI, (RInd, RProw, NPie, SCun), Nimble]|M6",Man-at-Arms,Cavalry Spear,Targe Shield,Chainmail,,False,25,"confers:Strain,Immune Blocked,Outrider: once,Nimble,confers:Blocked",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Outrider Intercept Post|Tannery,6,16
"MaA/Javelin/Leather [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Leather,Javelin,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Cudgel+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Cudgel,,Full Plate,Crossbow,True,25,"Florentine,Immune Blocked,Planishing,Nimble,Parry,Immune Unwieldy",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/BattleAxe+Longbow/Leather (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,Battle Axe,,Leather,Longbow,True,25,"Strike +1,Florentine,Nimble,Parry,Parry +1,Riposte,Immune Strain,Crit 8,Immune Blocked,Immune Unwieldy",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,6,13
"MaA/Cavalry Spear/Kite/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Cavalry Spear,Kite Shield,Cloth,,False,25,"Recover 8,Nimble,Immune Blocked",1400,,False,Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Joinery|Tannery,6,6
"MaA/Halberd/Cloth [PrI, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M6",Man-at-Arms,Halberd,,Cloth,,False,25,"Recover 6,Serrated,Resolute,Shake +1,Nimble,Parry,Recover 7,Enduring,Recover 8,Immune Blocked",1700,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Preceptory,6,22
"MaA/Cudgel+HuntBow/Leather (TY) [RoPaM, (NInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,Cudgel,,Leather,Hunting Bow,True,25,"Strike +1,Florentine,Nimble,Parry,Parry +1,Riposte,Immune Strain,Crit 8,Immune Blocked,Immune Unwieldy",1100,,False,Animal Husbandry|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,6,10
"MaA/ShortSword+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,,Leather,Crossbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,6,12
"MaA/Crossbow/Chain [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Chainmail,Crossbow,True,25,"Florentine,Immune Unwieldy,Nimble,Immune Blocked,Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,6,12
