name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/Morningstar/Tower/Leather [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Morningstar,Tower Shield,Leather,,False,25,"Recover 8,Immune Blocked,Shake +1,Recover 6,Nimble,Enduring,Recover 7",1000,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,15
"MaA/FarmTools/Tower/Leather [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Recover 8, Riposte]|M7",Man-at-Arms,Farm Tools,Tower Shield,Leather,,False,25,"Recover 8,Immune Blocked,Immune Strain,Parry,Crit 8,Cond Field,Riposte,Parry +1,Nimble",1600,,False,Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Joinery|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/2HBastard+Javelin/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,2HBastard,,Chainmail,Javelin,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Stable|Tannery|Tiltyard,7,12
"MaA/Flail+Crossbow/Tower/FullPlate (TY) [MiMiStI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Flail,Tower Shield,Full Plate,Crossbow,True,25,"Init +1,Immune Blocked,Immune Unwieldy,Parry,Florentine,Seize: first,Nimble,MaxInit3,Tempered",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Ministry of Military Strategy|Tannery|Tiltyard,7,16
"MaA/Spears+Longbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Spears,Tower Shield,Leather,Longbow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",900,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,7,12
"MaA/Flail+Javelin/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Flail,Kite Shield,Full Plate,Javelin,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword/Kite/Cloth [MiMiStM, (RInd, SProw, NPie, RCun), Nimble, Poison]|M7",Man-at-Arms,Short Sword,Kite Shield,Cloth,,False,25,"Drilled,Init +1,Immune Blocked,Parry,Seize: first,Poison,Nimble,MaxInit3",1300,,False,Academy|Alchemy|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Ministry of Military Strategy|Tannery|Toxicarium|University|War College,7,16
"MaA/2HBastard+Longbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M7",Man-at-Arms,2HBastard,,Chainmail,Longbow,True,25,"Nimble,Immune Blocked,Immune Unwieldy,Parry,Parry +1,Florentine,Riposte",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Tannery|Tiltyard,7,12
"MaA/HuntBow/Cloth [OuInPoM, (NInd, EProw, NPie, SCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Farm Tools,,Cloth,Hunting Bow,True,25,"Outrider: every,Immune Blocked,Immune Unwieldy,Parry,Florentine,confers:Strain,confers:Blocked,Nimble",1800,,False,Caravanery|Carpentry|Cipher Chamber|Coliseum|Conditioning Field|Fletchery|Outrider Intercept Post|Tiltyard,7,16
"MaA/Cavalry Spear/Kite/Leather [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Cavalry Spear,Kite Shield,Leather,,False,25,"Recover 8,Immune Blocked,Shake +1,Recover 6,Nimble,Enduring,Recover 7",1300,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Tannery,7,12
"MaA/Arming+Longbow/Tower/Cloth (TY) [PrI, (EInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Shake+1]|M7",Man-at-Arms,Arming Sword,Tower Shield,Cloth,Longbow,True,25,"Immune Blocked,Shake +1,Immune Unwieldy,Parry,Nimble,Florentine,Resolute",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Preceptory|Stable|Tiltyard,7,22
"MaA/FarmTools/Kite/FullPlate [PrM, (EInd, EProw, SPie, NCun), Nimble, Rec 6, Shake+1, Temp]|M7",Man-at-Arms,Farm Tools,Kite Shield,Full Plate,,False,25,"Immune Blocked,Shake +1,Parry,Recover 6,Nimble,Resolute,Tempered",1400,,False,Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery,7,22
"MaA/ShortSword/Cloth (DW) [(NInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Parry +1, Recover 8, Riposte]|M7",Man-at-Arms,Short Sword,,Cloth,,True,25,"Recover 8,Immune Blocked,Immune Unwieldy,Parry,Florentine,Riposte,Parry +1,Nimble,Dual Wield",2000,,False,Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Herb Garden|Tiltyard,7,6
"MaA/ShortSword+Crossbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Short Sword,Tower Shield,Leather,Crossbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/WarHammer+Javelin/Chain (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Chainmail,Javelin,True,25,"Nimble,Immune Blocked,Immune Strain,Immune Unwieldy,Parry,Parry +1,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Spears/Targe/Leather [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Spears,Targe Shield,Leather,,False,25,"Recover 8,Immune Blocked,Shake +1,Recover 6,Nimble,Enduring,Recover 7",1500,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Tannery,7,12
"MaA/Spears/Tower/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Spears,Tower Shield,Gothic Plate,,False,25,"Immune Blocked,Serrated,Nimble,ABF,Tempered",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Spears+HuntBow/Targe/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Spears,Targe Shield,Cloth,Hunting Bow,True,25,"Recover 8,Immune Blocked,Immune Unwieldy,Parry,Nimble,Florentine",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Joinery|Tiltyard,7,9
"MaA/ShortSword+Javelin/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Short Sword,Tower Shield,Cloth,Javelin,True,25,"Recover 8,Immune Blocked,Immune Unwieldy,Parry,Nimble,Florentine",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Joinery|Tiltyard,7,12
"MaA/Cavalry Spear/Heater/Cloth [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Cavalry Spear,Heater Shield,Cloth,,False,25,"Immune Blocked,Serrated,Nimble,ABF,Tempered",700,,False,ABF|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Pike+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Pike,,Full Plate,Crossbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Pike+Longbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Pike,,Chainmail,Longbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/FarmTools/Tower/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Farm Tools,Tower Shield,Cloth,,False,25,"Recover 8,Immune Blocked,Shake +1,Recover 6,Nimble,Enduring,Recover 7",1000,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,15
"MaA/Pitchfork+Longbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Pitchfork,,Full Plate,Longbow,True,25,"Immune Blocked,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,7,12
"MaA/Spears/Chain (DW) [(RInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Parry +1, Riposte]|M7",Man-at-Arms,Spears,,Chainmail,,True,25,"Immune Blocked,Immune Unwieldy,Parry,Florentine,Riposte,Parry +1,Nimble,Dual Wield",1600,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Stable|Tannery|Tiltyard,7,9
"MaA/Flail+Longbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Flail,Tower Shield,Leather,Longbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Cavalry Spear/Targe/Leather [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Recover 8, Riposte]|M7",Man-at-Arms,Cavalry Spear,Targe Shield,Leather,,False,25,"Recover 8,Immune Blocked,Immune Strain,Parry,Crit 8,Cond Field,Riposte,Parry +1,Nimble",1600,,False,Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Joinery|Royal Pavilion|Tannery|Tiltyard,7,13
"MaA/Pitchfork+Javelin/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Pitchfork,,Chainmail,Javelin,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,7,9
"MaA/Spears/Heater/Leather [ABFM, (SInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Serr, Temp]|M7",Man-at-Arms,Spears,Heater Shield,Leather,,False,25,"Immune Blocked,Serrated,Parry,ABF,Riposte,Parry +1,Nimble,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Grand Tournament|Joinery|Master Workshop|Stable|Tannery,7,16
"MaA/ShortSword+HuntBow/Targe/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Short Sword,Targe Shield,Full Plate,Hunting Bow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Halberd/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Halberd,,Gothic Plate,,False,25,"Immune Blocked,Serrated,Nimble,ABF,Tempered",400,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery,7,13
"MaA/ShortSword/Tower/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M7",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Recover 8,Immune Blocked,Serrated,Shake +1,Recover 6,Recover 7,Nimble,Enduring",1500,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Stable,7,15
"MaA/Flail+Longbow/Kite/Leather (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M7",Man-at-Arms,Flail,Kite Shield,Leather,Longbow,True,25,"Immune Blocked,Immune Strain,Immune Unwieldy,Parry,Crit 8,Florentine,Cond Field,Riposte,Parry +1,Nimble",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,7,13
"MaA/Arming+Longbow/Kite/Leather (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M7",Man-at-Arms,Arming Sword,Kite Shield,Leather,Longbow,True,25,"Immune Blocked,Immune Strain,Immune Unwieldy,Parry,Crit 8,Florentine,Cond Field,Riposte,Parry +1,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Royal Pavilion|Stable|Tannery|Tiltyard,7,13
"MaA/ShortSword/Leather (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Short Sword,,Leather,,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Dual Wield,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Pike+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Pike,,Leather,Crossbow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1100,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,7,12
"MaA/Arming+Crossbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Arming Sword,,Chainmail,Crossbow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,7,12
"MaA/Halberd+HuntBow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr, Temp]|M7",Man-at-Arms,Halberd,,Full Plate,Hunting Bow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Florentine,Riposte,Parry +1,Nimble,Tempered",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword/Targe/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Short Sword,Targe Shield,Gothic Plate,,False,25,"Immune Blocked,Serrated,Nimble,ABF,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Daggers+Javelin/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Daggers,,Leather,Javelin,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Stable|Tannery|Tiltyard,7,9
"MaA/Pike+Longbow/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Pike,,Chainmail,Longbow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Stable|Tannery|Tiltyard,7,9
"MaA/WarHammer+HuntBow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Chainmail,Hunting Bow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,7,12
"MaA/Javelin/Chain [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Farm Tools,,Chainmail,Javelin,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Arming+Crossbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Arming Sword,,Chainmail,Crossbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/FarmTools/Kite/Chain [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M7",Man-at-Arms,Farm Tools,Kite Shield,Chainmail,,False,25,"Recover 8,Immune Blocked,Serrated,Shake +1,Recover 6,Recover 7,Nimble,Enduring",1100,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Tannery,7,15
"MaA/Morningstar+Longbow/Tower/Cloth (TY) [MiMiStM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Morningstar,Tower Shield,Cloth,Longbow,True,25,"Drilled,Init +1,Immune Blocked,Immune Unwieldy,Parry,Florentine,Seize: first,Nimble,MaxInit3",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Ministry of Military Strategy|Tiltyard|University|War College,7,16
"MaA/Arming+Javelin/Tower/Chain (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte, Serr]|M7",Man-at-Arms,Arming Sword,Tower Shield,Chainmail,Javelin,True,25,"Immune Blocked,Serrated,Immune Strain,Immune Unwieldy,Parry,Crit 8,Florentine,Cond Field,Riposte,Parry +1,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Joinery|Master Workshop|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Daggers+Crossbow/FullPlate (TY) [PrI, (EInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Shake+1, Temp]|M7",Man-at-Arms,Daggers,,Full Plate,Crossbow,True,25,"Immune Blocked,Shake +1,Immune Unwieldy,Parry,Florentine,Resolute,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Preceptory|Tannery|Tiltyard,7,22
"MaA/Daggers+HuntBow/Leather (TY) [PrI, (NInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Shake+1]|M7",Man-at-Arms,Daggers,,Leather,Hunting Bow,True,25,"Immune Blocked,Shake +1,Immune Unwieldy,Parry,Nimble,Florentine,Resolute",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Preceptory|Tannery|Tiltyard,7,16
"MaA/ShortSword+HuntBow/Targe/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Short Sword,Targe Shield,Leather,Hunting Bow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Florentine",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Spears+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Spears,Kite Shield,Full Plate,Longbow,True,25,"Immune Blocked,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,7,12
"MaA/Bastard+Longbow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Bastard Sword,Tower Shield,Full Plate,Longbow,True,25,"Immune Blocked,Immune Unwieldy,Parry,Nimble,Florentine,Tempered",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Stable|Tannery|Tiltyard,7,12
"MaA/Flail/Kite/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Flail,Kite Shield,Gothic Plate,,False,25,"Immune Blocked,Serrated,Nimble,ABF,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Lance/Targe/Leather [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Lance,Targe Shield,Leather,,False,25,"Recover 8,Immune Blocked,Shake +1,Recover 6,Nimble,Enduring,Recover 7",1500,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Tannery,7,15
"MaA/Spears/Chain (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Spears,,Chainmail,,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Nimble,Dual Wield,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Lance/Kite/FullPlate [PrI, (EInd, EProw, SPie, NCun), Nimble, Recover 8, Shake+1, Temp]|M7",Man-at-Arms,Lance,Kite Shield,Full Plate,,False,25,"Recover 8,Immune Blocked,Shake +1,Parry,Nimble,Resolute,Tempered",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Joinery|Preceptory|Tannery,7,22
"MaA/Daggers+Crossbow/Cloth (TY) [MiMiStI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Daggers,,Cloth,Crossbow,True,25,"Init +1,Serrated,Immune Blocked,Immune Unwieldy,Parry,Seize: first,Florentine,Nimble,MaxInit3",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Ministry of Military Strategy|Tiltyard,7,16
"MaA/WarHammer+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Leather,Crossbow,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Stable|Tannery|Tiltyard,7,12
"MaA/Flail+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr, Temp]|M7",Man-at-Arms,Flail,Kite Shield,Full Plate,Longbow,True,25,"Immune Blocked,Serrated,Immune Unwieldy,Parry,Florentine,Riposte,Parry +1,Nimble,Tempered",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/WarHammer+Javelin/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Leather,Javelin,True,25,"Immune Blocked,Parry,Immune Unwieldy,Nimble,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Stable|Tannery|Tiltyard,7,12
