name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/Lance/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M5",Man-at-Arms,Lance,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Serrated,Planishing",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery,5,9
"MaA/Lance/Buckler/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Lance,Buckler Shield,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/WarHammer/Chain [MiMiStM, (EInd, SProw, NPie, NCun), Nimble]|M5",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Improved Parry,+1TH,Crit 7,Immune Blocked,Parry,+1I,MaxInit3,Nimble,Seize: first",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Ministry of Military Strategy|Tannery|University|War College,5,16
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Nimble,Recover 8",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Tannery,5,9
"MaA/FarmTools/Kite/Chain [(RInd, EProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,Farm Tools,Kite Shield,Chainmail,,False,25,"Nimble,Parry,Improved Parry,Immune Blocked,Riposte",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Joinery|Tannery,5,9
"MaA/Cudgel+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Cudgel,,Cloth,Crossbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tiltyard,5,12
"MaA/Cavalry Spear/Buckler/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Cavalry Spear,Buckler Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,5,9
"MaA/Cudgel+Javelin/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Cudgel,,Cloth,Javelin,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/Arming/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Arming Sword,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble,Serrated",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/Spears/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Spears,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable|Tannery,5,9
"MaA/FarmTools/Targe/Chain [PrI, (RInd, EProw, SPie, NCun), Nimble, Shake+1]|M5",Man-at-Arms,Farm Tools,Targe Shield,Chainmail,,False,25,"Nimble,Parry,Shake +1,Immune Blocked,Resolute",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Preceptory|Tannery,5,19
"MaA/Halberd/FullPlate [RoPaI, (EInd, SProw, NPie, NCun), Nimble, Temp, Serr]|M5",Man-at-Arms,Halberd,,Full Plate,,False,25,"Immune Strain,Nimble,Parry,Planishing,Immune Blocked,Serrated",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Master Workshop|Royal Pavilion|Tannery,5,16
"MaA/Bastard+Crossbow/Tower/Cloth (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,Bastard Sword,Tower Shield,Cloth,Crossbow,True,25,"Immune Strain,Florentine,Drilled,Improved Parry,Immune Blocked,Parry,Riposte,Immune Unwieldy,Nimble",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tiltyard,5,16
"MaA/Daggers/Cloth [(NInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,Daggers,,Cloth,,False,25,"Nimble,Recover 6,Recover 7,Shake +1,Immune Blocked,Enduring,Recover 8",1900,,False,Alchemy|Apothecary|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Stable,5,9
"MaA/Arming/Tower/Chain [(EInd, EProw, NPie, NCun), Nimble, Riposte, Serr]|M5",Man-at-Arms,Arming Sword,Tower Shield,Chainmail,,False,25,"Nimble,Parry,Improved Parry,Immune Blocked,Riposte,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery|Master Workshop|Tannery,5,12
"MaA/ShortSword/Targe/Leather [PrI, (RInd, EProw, SPie, NCun), Nimble, Shake+1]|M5",Man-at-Arms,Short Sword,Targe Shield,Leather,,False,25,"Nimble,Parry,Shake +1,Immune Blocked,Resolute",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Preceptory|Tannery,5,19
"MaA/ShortSword/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Short Sword,Targe Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,5,9
"MaA/WarHammer/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,War Hammer,,Cloth,,False,25,"Nimble,Recover 6,Recover 7,Shake +1,Immune Blocked,Enduring,Recover 8",1900,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Stable,5,15
"MaA/FarmTools/Buckler/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Farm Tools,Buckler Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Stable|Tannery,5,9
"MaA/Spears/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Spears,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,5,9
"MaA/2HBastard/Cloth [OuInPoM, (EInd, RProw, NPie, SCun), Nimble]|M5",Man-at-Arms,2HBastard,,Cloth,,False,25,"confers:Blocked,confers:Strain,Nimble,Outrider: every,Immune Blocked",2000,,False,Blacksmith|Caravanery|Cipher Chamber|Coliseum|Conditioning Field|Forge|Furnace|Outrider Intercept Post,5,19
"MaA/Spears/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Spears,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Stable|Tannery,5,9
"MaA/Lance/Buckler/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Temp, Riposte, Serr]|M5",Man-at-Arms,Lance,Buckler Shield,Full Plate,,False,25,"Nimble,Parry,Improved Parry,Planishing,Immune Blocked,Riposte,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Grand Tournament|Joinery|Master Workshop|Tannery,5,12
"MaA/Cavalry Spear/Buckler/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Cavalry Spear,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Joinery,5,6
"MaA/Flail+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Flail,,Cloth,Crossbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tiltyard,5,12
"MaA/FarmTools/Kite/Leather [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Farm Tools,Kite Shield,Leather,,False,25,"Immune Blocked,Nimble,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/Bastard+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Bastard Sword,Tower Shield,Cloth,Longbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tiltyard,5,12
"MaA/Lance/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M5",Man-at-Arms,Lance,Targe Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Serrated,Planishing",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery,5,9
"MaA/Pike/Cloth [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,Pike,,Cloth,,False,25,"Nimble,Recover 6,Recover 7,Shake +1,Immune Blocked,Enduring,Recover 8",1900,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Stable,5,12
"MaA/ShortSword/Tower/Chain [RoPaI, (EInd, SProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Short Sword,Tower Shield,Chainmail,,False,25,"Immune Strain,Nimble,Parry,Immune Blocked",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Royal Pavilion|Tannery,5,16
"MaA/Spears/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Spears,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Joinery,5,6
"MaA/Spears+Crossbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Spears,Tower Shield,Cloth,Crossbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tiltyard,5,12
"MaA/ShortSword/Tower/Cloth [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Riposte, Serr]|M5",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Immune Strain,Drilled,Improved Parry,Immune Blocked,Parry,Riposte,Nimble,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery|Master Workshop|Royal Pavilion|Tiltyard,5,16
"MaA/FarmTools/Targe/Chain [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,Farm Tools,Targe Shield,Chainmail,,False,25,"Immune Strain,Drilled,Nimble,Parry,Improved Parry,Immune Blocked,Riposte",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,5,13
"MaA/Cavalry Spear/Kite/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Cavalry Spear,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/ShortSword+HuntBow/Targe/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Short Sword,Targe Shield,Cloth,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tiltyard,5,9
"MaA/Arming/Kite/Chain [(RInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Arming Sword,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,5,6
"MaA/BattleAxe/Chain [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Immune Strain,Drilled,Nimble,Parry,Improved Parry,Immune Blocked,Riposte",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,5,13
"MaA/Pitchfork/Leather [(NInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,Pitchfork,,Leather,,False,25,"Nimble,Recover 6,Recover 7,Shake +1,Immune Blocked,Enduring,Recover 8",1700,,False,Alchemy|Animal Husbandry|Apothecary|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Stable|Tannery,5,9
"MaA/FarmTools/Targe/Leather [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,Farm Tools,Targe Shield,Leather,,False,25,"Immune Strain,Drilled,Nimble,Parry,Improved Parry,Immune Blocked,Riposte",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,5,13
"MaA/WarHammer+HuntBow/Cloth (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,War Hammer,,Cloth,Hunting Bow,True,25,"Immune Strain,Florentine,Drilled,Improved Parry,Immune Blocked,Parry,Riposte,Immune Unwieldy,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Royal Pavilion|Tiltyard,5,16
"MaA/Morningstar/Tower/Leather [OuInPoI, (EInd, RProw, NPie, SCun), Nimble]|M5",Man-at-Arms,Morningstar,Tower Shield,Leather,,False,25,"confers:Blocked,confers:Strain,Nimble,Immune Blocked,Outrider: once",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Outrider Intercept Post|Tannery,5,19
"MaA/Morningstar+Javelin/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Morningstar,Tower Shield,Cloth,Javelin,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tiltyard,5,12
"MaA/Cudgel+HuntBow/Leather (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Cudgel,,Leather,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Fletchery|Tannery|Tiltyard,5,6
"MaA/ShortSword/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Short Sword,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Stable|Tannery,5,9
"MaA/Pitchfork/Chain [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Pitchfork,,Chainmail,,False,25,"Immune Blocked,Nimble,Recover 8",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Tannery,5,6
"MaA/Pike/Chain [(RInd, EProw, NPie, NCun), Nimble, Recover 8, Riposte]|M5",Man-at-Arms,Pike,,Chainmail,,False,25,"Nimble,Parry,Improved Parry,Immune Blocked,Riposte,Recover 8",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Tannery,5,9
"MaA/Pitchfork/Cloth [(NInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,Pitchfork,,Cloth,,False,25,"Nimble,Recover 6,Recover 7,Shake +1,Immune Blocked,Enduring,Recover 8",1200,,False,Alchemy|Animal Husbandry|Apothecary|Butchery|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Tannery,5,9
"MaA/FarmTools/Kite/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Farm Tools,Kite Shield,Cloth,,False,25,"Immune Blocked,Nimble,Serrated",1200,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/Spears/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp, Serr]|M5",Man-at-Arms,Spears,Targe Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Serrated,Planishing",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery,5,9
"MaA/Daggers+HuntBow/Cloth (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Daggers,,Cloth,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,6
"MaA/Bastard/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Bastard Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/Cavalry Spear/Kite/Chain [(RInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Cavalry Spear,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,5,6
"MaA/Lance/Buckler/Chain [(EInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Lance,Buckler Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable|Tannery,5,9
"MaA/Cudgel+HuntBow/Cloth (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Cudgel,,Cloth,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Stable|Tiltyard,5,6
"MaA/Spears+Crossbow/Tower/Cloth (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,Spears,Tower Shield,Cloth,Crossbow,True,25,"Immune Strain,Florentine,Drilled,Improved Parry,Immune Blocked,Parry,Riposte,Immune Unwieldy,Nimble",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tiltyard,5,16
"MaA/BattleAxe+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Battle Axe,,Cloth,Crossbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tiltyard,5,12
"MaA/Cavalry Spear/Kite/Leather [(RInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Cavalry Spear,Kite Shield,Leather,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Stable|Tannery,5,6
"MaA/Lance/Buckler/Cloth [RoPaI, (EInd, SProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Lance,Buckler Shield,Cloth,,False,25,"Immune Strain,Nimble,Parry,Immune Blocked,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Royal Pavilion,5,16
"MaA/Javelin/Cloth [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Farm Tools,,Cloth,Javelin,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/WarHammer+HuntBow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,War Hammer,,Cloth,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tiltyard,5,12
"MaA/Halberd/Chain [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Halberd,,Chainmail,,False,25,"Immune Blocked,Nimble,Recover 8",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Tannery,5,6
"MaA/Spears+HuntBow/Targe/Cloth (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,Spears,Targe Shield,Cloth,Hunting Bow,True,25,"Immune Strain,Florentine,Drilled,Improved Parry,Immune Blocked,Parry,Riposte,Immune Unwieldy,Nimble",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tiltyard,5,13
"MaA/Pitchfork+Longbow/Cloth (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Pitchfork,,Cloth,Longbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,6
"MaA/Pike+Longbow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Pike,,Cloth,Longbow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/Spears+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,Spears,,Cloth,Crossbow,True,25,"Florentine,Nimble,Parry,Improved Parry,Immune Blocked,Riposte,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Tiltyard,5,12
"MaA/Halberd+HuntBow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Halberd,,Cloth,Hunting Bow,True,25,"Florentine,Nimble,Parry,Immune Blocked,Immune Unwieldy",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/Pike/Chain [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Pike,,Chainmail,,False,25,"Immune Blocked,Nimble,Recover 8",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Tannery,5,6
"MaA/Arming/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Arming Sword,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Planishing",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,5,9
"MaA/Morningstar/Tower/Cloth [OuInPoI, (EInd, RProw, NPie, SCun), Nimble, Serr]|M5",Man-at-Arms,Morningstar,Tower Shield,Cloth,,False,25,"confers:Blocked,confers:Strain,Nimble,Immune Blocked,Outrider: once,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Outrider Intercept Post,5,19
"MaA/ShortSword/Cloth (DW) [(NInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Riposte]|M5",Man-at-Arms,Short Sword,,Cloth,,True,25,"Florentine,Improved Parry,Parry,Immune Blocked,Dual Wield,Riposte,Immune Unwieldy,Nimble",2000,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Tiltyard,5,6
"MaA/Morningstar/Tower/Chain [(EInd, EProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,Morningstar,Tower Shield,Chainmail,,False,25,"Nimble,Parry,Improved Parry,Immune Blocked,Riposte",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery|Tannery,5,12
"MaA/Daggers/Cloth [OuInPoM, (NInd, RProw, NPie, SCun), Nimble]|M5",Man-at-Arms,Daggers,,Cloth,,False,25,"confers:Blocked,confers:Strain,Nimble,Outrider: every,Immune Blocked",2000,,False,Caravanery|Cipher Chamber|Coliseum|Conditioning Field|Furnace|Outrider Intercept Post,5,13
