name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/BattleAxe/Chain [MiMiStM, (RInd, SProw, NPie, NCun), Nimble, Recover 8]|M7",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Crit 8,Recover 8,Parry +1,Save +1,Nimble,Seize: first,Immune Blocked,Parry,Init +1,MaxInit3",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Ministry of Military Strategy|Tannery|University|War College,7,13
"MaA/ShortSword+HuntBow/Kite/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Short Sword,Kite Shield,Leather,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Stable|Tannery|Tiltyard,7,9
"MaA/Pike/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Pike,,Gothic Plate,,False,25,"Serrated,Immune Blocked,ABF,Tempered,Nimble",400,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery,7,13
"MaA/Arming+Javelin/Kite/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M7",Man-at-Arms,Arming Sword,Kite Shield,Leather,Javelin,True,25,"Immune Unwieldy,Immune Blocked,Riposte,Parry,Florentine,Parry +1,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Stable|Tannery|Tiltyard,7,9
"MaA/Cudgel+Longbow/Leather (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Cudgel,,Leather,Longbow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1100,,False,Animal Husbandry|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,7,6
"MaA/WarHammer/FullPlate [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1, Temp]|M7",Man-at-Arms,War Hammer,,Full Plate,,False,25,"Serrated,Enduring,Recover 8,Nimble,Recover 6,Shake +1,Immune Blocked,Tempered,Recover 7",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Master Workshop|Tannery,7,15
"MaA/Morningstar+Crossbow/Tower/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Morningstar,Tower Shield,Chainmail,Crossbow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/WarHammer+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Leather,Crossbow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Stable|Tannery|Tiltyard,7,12
"MaA/Cavalry Spear/Kite/Chain [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Cavalry Spear,Kite Shield,Chainmail,,False,25,"Recover 6,Shake +1,Enduring,Immune Blocked,Recover 8,Nimble,Recover 7",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,12
"MaA/FarmTools/Tower/FullPlate [OuInPoM, (EInd, RProw, NPie, SCun), Nimble, Temp]|M7",Man-at-Arms,Farm Tools,Tower Shield,Full Plate,,False,25,"Immune Blocked,Tempered,confers:Blocked,Outrider: every,Nimble,confers:Strain",1400,,False,Animal Husbandry|Armory|Blacksmith|Caravanery|Carpentry|Cipher Chamber|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Outrider Intercept Post|Tannery,7,19
"MaA/Arming+Longbow/Kite/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Arming Sword,Kite Shield,Cloth,Longbow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,7,9
"MaA/Pike/Cloth [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Pike,,Cloth,,False,25,"Recover 6,Shake +1,Enduring,Immune Blocked,Recover 8,Nimble,Recover 7",1000,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Smokehouse|Tannery,7,12
"MaA/Estoc/Heater/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Estoc,Heater Shield,Gothic Plate,,False,25,"Serrated,Immune Blocked,ABF,Tempered,Nimble",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/2HBastard+HuntBow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,2HBastard,,Cloth,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Tiltyard,7,12
"MaA/Morningstar/Cloth (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Morningstar,,Cloth,,True,25,"Dual Wield,Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",2000,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Tiltyard,7,12
"MaA/Longbow/FullPlate [PrI, (EInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Shake+1, Temp]|M7",Man-at-Arms,Farm Tools,,Full Plate,Longbow,True,25,"Resolute,Nimble,Shake +1,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Preceptory|Tannery|Tiltyard,7,22
"MaA/Morningstar/FullPlate (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Morningstar,,Full Plate,,True,25,"Dual Wield,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Tannery|Tiltyard,7,12
"MaA/ShortSword+HuntBow/Targe/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Short Sword,Targe Shield,Full Plate,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,7,12
"MaA/Arming+HuntBow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Arming Sword,Tower Shield,Leather,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",900,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,7,12
"MaA/HuntBow/Leather [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Farm Tools,,Leather,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1600,,False,Animal Husbandry|Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Herb Garden|Tannery|Tiltyard,7,6
"MaA/Spears+Longbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Spears,Tower Shield,Leather,Longbow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Stable|Tannery|Tiltyard,7,12
"MaA/Spears+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Spears,Kite Shield,Full Plate,Longbow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword/Tower/Cloth [RoPaM, (EInd, SProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M7",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Enduring,Drilled,Recover 8,Immune Strain,Parry +1,Nimble,Recover 6,Shake +1,Immune Blocked,Parry,Riposte,Recover 7",1700,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Royal Pavilion|Stable|Tiltyard,7,22
"MaA/BattleAxe+Javelin/FullPlate (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Battle Axe,,Full Plate,Javelin,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Immune Strain,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Bastard+Javelin/Tower/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Bastard Sword,Tower Shield,Chainmail,Javelin,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Morningstar/Tower/Chain [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Parry +1, Recover 8, Riposte]|M7",Man-at-Arms,Morningstar,Tower Shield,Chainmail,,False,25,"Drilled,Recover 8,Immune Strain,Parry +1,Nimble,Immune Blocked,Parry,Riposte",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Joinery|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Cudgel/Chain [(RInd, RProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Cudgel,,Chainmail,,False,25,"Enduring,Recover 8,Nimble,Recover 6,Shake +1,Immune Blocked,Poison,Recover 7",1400,,False,Academy|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Tannery|Toxicarium,7,15
"MaA/Cavalry Spear/Buckler/Chain [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M7",Man-at-Arms,Cavalry Spear,Buckler Shield,Chainmail,,False,25,"Serrated,Enduring,Recover 8,Nimble,Recover 6,Shake +1,Immune Blocked,Recover 7",1100,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Tannery,7,15
"MaA/BattleAxe+HuntBow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Battle Axe,,Cloth,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Tiltyard,7,9
"MaA/Cudgel+Longbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Cudgel,,Full Plate,Longbow,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,7,12
"MaA/Longbow/FullPlate [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr, Temp]|M7",Man-at-Arms,Farm Tools,,Full Plate,Longbow,True,25,"Serrated,Parry +1,Nimble,Florentine,Immune Unwieldy,Immune Blocked,Tempered,Parry,Riposte",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Bastard/Heater/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Bastard Sword,Heater Shield,Gothic Plate,,False,25,"Serrated,Immune Blocked,ABF,Tempered,Nimble",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/BattleAxe+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Battle Axe,,Full Plate,Crossbow,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Stable|Tannery|Tiltyard,7,12
"MaA/Cudgel+Javelin/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Cudgel,,Full Plate,Javelin,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,7,12
"MaA/Estoc/Heater/FullPlate [ABFM, (SInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Serr, Temp]|M7",Man-at-Arms,Estoc,Heater Shield,Full Plate,,False,25,"Serrated,ABF,Parry +1,Nimble,Immune Blocked,Tempered,Parry,Riposte",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Grand Tournament|Joinery|Master Workshop|Stable|Tannery,7,16
"MaA/Flail+HuntBow/Kite/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Flail,Kite Shield,Cloth,Hunting Bow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1000,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/2HBastard+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr]|M7",Man-at-Arms,2HBastard,,Leather,Crossbow,True,25,"Serrated,Parry +1,Nimble,Florentine,Immune Unwieldy,Immune Blocked,Parry,Riposte",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword+Longbow/Tower/FullPlate (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Temp]|M7",Man-at-Arms,Short Sword,Tower Shield,Full Plate,Longbow,True,25,"Drilled,Immune Strain,Parry +1,Nimble,Florentine,Immune Unwieldy,Immune Blocked,Tempered,Parry,Riposte",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Spears+HuntBow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Spears,Tower Shield,Full Plate,Hunting Bow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/FarmTools/Kite/Chain [(RInd, EProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M7",Man-at-Arms,Farm Tools,Kite Shield,Chainmail,,False,25,"Enduring,Recover 8,Parry +1,Nimble,Recover 6,Shake +1,Immune Blocked,Parry,Riposte,Recover 7",1300,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Tannery,7,15
"MaA/Poleaxe/Leather [ABFM, MiMiStI, (SInd, SProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Poleaxe,,Leather,,False,25,"Serrated,ABF,Nimble,Seize: first,Immune Blocked,Tempered,Parry,Init +1,MaxInit3",400,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Master Workshop|Ministry of Military Strategy|Stable|Tannery,7,20
"MaA/Daggers+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Daggers,,Leather,Crossbow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/HuntBow/FullPlate [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Farm Tools,,Full Plate,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Stable|Tannery|Tiltyard,7,12
"MaA/ShortSword+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Short Sword,,Cloth,Crossbow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Tiltyard,7,12
"MaA/BattleAxe/Chain [RoPaM, (RInd, SProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M7",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Enduring,Drilled,Recover 8,Immune Strain,Parry +1,Nimble,Recover 6,Shake +1,Immune Blocked,Parry,Riposte,Recover 7",1000,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Royal Pavilion|Tannery|Tiltyard,7,19
"MaA/WarHammer/Chain [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M7",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Serrated,Enduring,Recover 8,Nimble,Recover 6,Shake +1,Immune Blocked,Recover 7",1300,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Stable|Tannery,7,15
"MaA/Flail+Crossbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Flail,Tower Shield,Leather,Crossbow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/WarHammer+HuntBow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,War Hammer,,Cloth,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Tiltyard,7,12
"MaA/HuntBow/Cloth [(NInd, EProw, EPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Farm Tools,,Cloth,Hunting Bow,True,25,"Enduring,Recover 8,Nimble,Recover 6,Shake +1,Immune Unwieldy,Immune Blocked,Parry,Florentine,Recover 7",1700,,False,Alchemy|Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Herb Garden|Hospitaller|Infirmary|Stable|Tiltyard,7,12
"MaA/Spears/Heater/Leather [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Spears,Heater Shield,Leather,,False,25,"Serrated,Immune Blocked,ABF,Tempered,Nimble",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Flail/FullPlate (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Flail,,Full Plate,,True,25,"Serrated,Nimble,Dual Wield,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword+HuntBow/Targe/Leather (TY) [OuInPoI, (RInd, EProw, NPie, SCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Short Sword,Targe Shield,Leather,Hunting Bow,True,25,"Outrider: once,confers:Blocked,Nimble,Immune Unwieldy,Immune Blocked,Parry,Florentine,confers:Strain",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Outrider Intercept Post|Tannery|Tiltyard,7,19
"MaA/Spears+HuntBow/Kite/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Spears,Kite Shield,Chainmail,Hunting Bow,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Stable|Tannery|Tiltyard,7,9
"MaA/WarHammer+Javelin/Leather (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,War Hammer,,Leather,Javelin,True,25,"Immune Unwieldy,Immune Blocked,Parry,Florentine,Immune Strain,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Pike+Longbow/Cloth (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Pike,,Cloth,Longbow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Parry,Florentine,Immune Strain,Nimble",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Royal Pavilion|Tiltyard,7,16
"MaA/Flail/Heater/Chain [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Flail,Heater Shield,Chainmail,,False,25,"Serrated,Immune Blocked,ABF,Tempered,Nimble",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Arming/Tower/Chain [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Arming Sword,Tower Shield,Chainmail,,False,25,"Recover 6,Shake +1,Enduring,Immune Blocked,Recover 8,Nimble,Recover 7",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,15
"MaA/Spears+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Spears,Tower Shield,Cloth,Longbow,True,25,"Immune Unwieldy,Immune Blocked,Recover 8,Parry,Florentine,Nimble",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Joinery|Tiltyard,7,12
"MaA/Flail+HuntBow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Flail,Kite Shield,Full Plate,Hunting Bow,True,25,"Serrated,Immune Unwieldy,Immune Blocked,Tempered,Parry,Florentine,Nimble",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery|Tiltyard,7,12
