name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/FarmTools/Cloth [(NInd, RProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,Farm Tools,,Cloth,,False,25,"Recover 8,Enduring,Nimble,Poison,Shake +1,Recover 6,Recover 7,Immune Blocked",1800,,False,Academy|Alchemy|Apothecary|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Toxicarium,5,12
"MaA/FarmTools/Buckler/Chain [OuInPoI, (RInd, RProw, NPie, SCun), Nimble]|M5",Man-at-Arms,Farm Tools,Buckler Shield,Chainmail,,False,25,"Immune Blocked,confers:Blocked,Nimble,confers:Strain,Outrider: once",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Outrider Intercept Post|Tannery,5,16
"MaA/ShortSword/Kite/Leather [(EInd, RProw, NPie, NCun), Nimble, Serr]|M5",Man-at-Arms,Short Sword,Kite Shield,Leather,,False,25,"Immune Blocked,Serrated,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop|Tannery,5,9
"MaA/BattleAxe/Leather [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Battle Axe,,Leather,,False,25,"Immune Blocked,Recover 8,Nimble",1800,,False,Animal Husbandry|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Tannery,5,6
"MaA/Arming/Kite/Leather [(RInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Arming Sword,Kite Shield,Leather,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Stable|Tannery,5,6
"MaA/FarmTools/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Farm Tools,Tower Shield,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Stable|Tannery,5,9
"MaA/Cudgel/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Recover 8, Temp]|M5",Man-at-Arms,Cudgel,,Full Plate,,False,25,"Immune Blocked,Tempered,Recover 8,Nimble",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Tannery,5,9
"MaA/WarHammer/FullPlate [RoPaI, (EInd, SProw, NPie, NCun), Nimble, Serr, Temp]|M5",Man-at-Arms,War Hammer,,Full Plate,,False,25,"Immune Blocked,Nimble,Parry,Tempered,Serrated,Immune Strain",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Master Workshop|Royal Pavilion|Tannery,5,16
"MaA/Halberd/Leather [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,Halberd,,Leather,,False,25,"Immune Blocked,Recover 8,Nimble",1800,,False,Animal Husbandry|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Tannery,5,6
"MaA/2HBastard/Chain [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Riposte]|M5",Man-at-Arms,2HBastard,,Chainmail,,False,25,"Immune Blocked,Nimble,Drilled,Riposte,Parry,Improved Parry,Immune Strain",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Royal Pavilion|Stable|Tannery|Tiltyard,5,16
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M5",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Recover 8,Nimble",1600,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Tannery,5,9
"MaA/FarmTools/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M5",Man-at-Arms,Farm Tools,Targe Shield,Full Plate,,False,25,"Immune Blocked,Serrated,Tempered,Nimble",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Tannery,5,9
"MaA/Arming/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M5",Man-at-Arms,Arming Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable|Tannery,5,9
"MaA/Cavalry Spear/Buckler/Cloth [(RInd, EProw, NPie, NCun), Nimble, Recover 8, Riposte]|M5",Man-at-Arms,Cavalry Spear,Buckler Shield,Cloth,,False,25,"Immune Blocked,Recover 8,Nimble,Riposte,Parry,Improved Parry",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Joinery,5,9
"MaA/Halberd+HuntBow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,Halberd,,Cloth,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tiltyard,5,9
"MaA/Daggers/FullPlate [MiMiStI, (EInd, SProw, NPie, NCun), Nimble, Temp]|M5",Man-at-Arms,Daggers,,Full Plate,,False,25,"+1I,Immune Blocked,Nimble,Seize: first,Parry,Tempered,MaxInit3",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Ministry of Military Strategy|Tannery,5,16
"MaA/WarHammer+Javelin/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M5",Man-at-Arms,War Hammer,,Cloth,Javelin,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tiltyard,5,12
"MaA/WarHammer/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M5",Man-at-Arms,War Hammer,,Cloth,,False,25,"Immune Blocked,Recover 8,Nimble,Enduring,Recover 7,Shake +1,Recover 6",1900,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Stable,5,15
"MaA/ShortSword/Kite/Chain [(EInd, EProw, NPie, NCun), Nimble, Riposte, Serr]|M5",Man-at-Arms,Short Sword,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated,Riposte,Parry,Improved Parry",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Joinery|Master Workshop|Tannery,5,12
"MaA/WarHammer/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M5",Man-at-Arms,War Hammer,,Cloth,,False,25,"Recover 8,Nimble,Enduring,Shake +1,Recover 6,Recover 7,Immune Blocked,Serrated",1700,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop,5,15
"MaA/Daggers+Longbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Daggers,,Cloth,Longbow,True,25,"Immune Blocked,Florentine,Nimble,Parry,Immune Unwieldy,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tiltyard,6,12
"MaA/Morningstar+HuntBow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Morningstar,Tower Shield,Leather,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Morningstar+Crossbow/Tower/Cloth (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte, Serr]|M6",Man-at-Arms,Morningstar,Tower Shield,Cloth,Crossbow,True,25,"Nimble,Parry,Drilled,Improved Parry,Immune Blocked,Riposte,Serrated,Immune Unwieldy,Florentine,Immune Strain",1400,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Joinery|Master Workshop|Royal Pavilion|Tiltyard,6,16
"MaA/Bastard+Javelin/Tower/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Chainmail,Javelin,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Morningstar/Heater/Chain [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M6",Man-at-Arms,Morningstar,Heater Shield,Chainmail,,False,25,"Immune Blocked,Nimble,ABF,Serrated,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/ShortSword+Longbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Tower Shield,Leather,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Pitchfork+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte, Serr]|M6",Man-at-Arms,Pitchfork,,Cloth,Crossbow,True,25,"Nimble,Parry,Improved Parry,Immune Blocked,Riposte,Serrated,Immune Unwieldy,Florentine",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Master Workshop|Tiltyard,6,12
"MaA/ShortSword/Targe/Cloth [OuInPoM, (RInd, RProw, NPie, SCun), Nimble]|M6",Man-at-Arms,Short Sword,Targe Shield,Cloth,,False,25,"Immune Blocked,confers:Blocked,Nimble,confers:Strain,Outrider: every",1800,,False,Blacksmith|Caravanery|Carpentry|Cipher Chamber|Coliseum|Conditioning Field|Furnace|Joinery|Outrider Intercept Post,6,16
"MaA/Lance/Kite/Leather [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Lance,Kite Shield,Leather,,False,25,"Immune Blocked,Recover 8,Nimble",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Tannery,6,9
"MaA/Flail+Javelin/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Flail,Tower Shield,Full Plate,Javelin,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/BattleAxe+Crossbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,Battle Axe,,Chainmail,Crossbow,True,25,"Immune Blocked,Florentine,Nimble,Riposte,Parry,Immune Unwieldy,Improved Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Tannery|Tiltyard,6,12
"MaA/Arming/Tower/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M6",Man-at-Arms,Arming Sword,Tower Shield,Gothic Plate,,False,25,"Immune Blocked,Nimble,ABF,Serrated,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/ShortSword/Targe/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M6",Man-at-Arms,Short Sword,Targe Shield,Cloth,,False,25,"Recover 8,Nimble,Enduring,Shake +1,Recover 6,Recover 7,Immune Blocked,Serrated",1500,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop,6,15
"MaA/Lance/Kite/Cloth [(EInd, RProw, NPie, NCun), Nimble, Recover 8]|M6",Man-at-Arms,Lance,Kite Shield,Cloth,,False,25,"Immune Blocked,Recover 8,Nimble",1400,,False,Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Tannery,6,9
"MaA/2HBastard+Crossbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,2HBastard,,Chainmail,Crossbow,True,25,"Immune Blocked,Florentine,Nimble,Riposte,Parry,Immune Unwieldy,Improved Parry",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Tannery|Tiltyard,6,12
"MaA/Lance/Targe/FullPlate [MiMiStI, (EInd, SProw, NPie, NCun), Nimble, Temp]|M6",Man-at-Arms,Lance,Targe Shield,Full Plate,,False,25,"+1I,Immune Blocked,Nimble,Seize: first,Parry,Tempered,MaxInit3",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Ministry of Military Strategy|Tannery,6,16
"MaA/Flail+Longbow/Tower/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Flail,Tower Shield,Chainmail,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
"MaA/Morningstar/Tower/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M6",Man-at-Arms,Morningstar,Tower Shield,Gothic Plate,,False,25,"Immune Blocked,Nimble,ABF,Serrated,Tempered",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,6,13
"MaA/BattleAxe+Longbow/Leather (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,Battle Axe,,Leather,Longbow,True,25,"Nimble,Parry,Drilled,Improved Parry,Immune Blocked,Riposte,Immune Strain,Immune Unwieldy,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,6,13
"MaA/Pitchfork+Javelin/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M6",Man-at-Arms,Pitchfork,,Cloth,Javelin,True,25,"Immune Blocked,Florentine,Nimble,Parry,Immune Unwieldy,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tiltyard,6,12
"MaA/Flail+Longbow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Flail,Tower Shield,Full Plate,Longbow,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/Bastard+Longbow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Full Plate,Longbow,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/FarmTools/Buckler/Leather [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Farm Tools,Buckler Shield,Leather,,False,25,"Immune Blocked,Recover 8,Nimble,Enduring,Recover 7,Shake +1,Recover 6",1000,,False,Alchemy|Animal Husbandry|Apothecary|Butchery|Carpentry|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,6,12
"MaA/Longbow/Cloth [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Farm Tools,,Cloth,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Stable|Tiltyard,6,6
"MaA/Arming+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Arming Sword,Tower Shield,Cloth,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Stable|Tiltyard,6,12
"MaA/Flail+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Flail,Kite Shield,Full Plate,Longbow,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/Bastard/Tower/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Recover 8,Nimble,Enduring,Recover 7,Shake +1,Recover 6",1700,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable,6,15
"MaA/ShortSword/Kite/Chain [RoPaI, (EInd, SProw, NPie, NCun), Nimble, Serr]|M6",Man-at-Arms,Short Sword,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble,Parry,Serrated,Immune Strain",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop|Royal Pavilion|Tannery,6,16
"MaA/ShortSword+Longbow/Targe/Leather (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Riposte]|M6",Man-at-Arms,Short Sword,Targe Shield,Leather,Longbow,True,25,"Nimble,Parry,Drilled,Improved Parry,Immune Blocked,Riposte,Immune Strain,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Royal Pavilion|Tannery|Tiltyard,6,13
"MaA/2HBastard+Javelin/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,2HBastard,,Full Plate,Javelin,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/FarmTools/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M6",Man-at-Arms,Farm Tools,,Gothic Plate,,False,25,"Immune Blocked,Nimble,ABF,Serrated,Tempered",900,,False,ABF|Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery,6,13
"MaA/ShortSword+HuntBow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Short Sword,Tower Shield,Full Plate,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Tempered,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,6,12
"MaA/ShortSword+HuntBow/Tower/Cloth (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine,Immune Strain",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Royal Pavilion|Tiltyard,6,16
"MaA/Lance/Buckler/Cloth [MiMiStM, (EInd, SProw, NPie, NCun), Nimble, Serr]|M6",Man-at-Arms,Lance,Buckler Shield,Cloth,,False,25,"Nimble,Seize: first,Parry,MaxInit3,Improved Parry,+1I,Immune Blocked,Crit 7,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop|Ministry of Military Strategy|University|War College,6,16
"MaA/FarmTools/Tower/FullPlate [MiMiStI, (EInd, SProw, NPie, NCun), Nimble, Temp]|M6",Man-at-Arms,Farm Tools,Tower Shield,Full Plate,,False,25,"+1I,Immune Blocked,Nimble,Seize: first,Parry,Tempered,MaxInit3",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Ministry of Military Strategy|Stable|Tannery,6,16
"MaA/Cudgel+Javelin/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Cudgel,,Chainmail,Javelin,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Spears+HuntBow/Leather (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Spears,,Leather,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,6
"MaA/Arming/FullPlate (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Temp]|M6",Man-at-Arms,Arming Sword,,Full Plate,,True,25,"Immune Blocked,Nimble,Dual Wield,Parry,Tempered,Immune Unwieldy,Florentine",1600,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,6,12
"MaA/Poleaxe/Cloth [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M6",Man-at-Arms,Poleaxe,,Cloth,,False,25,"Immune Blocked,Nimble,ABF,Serrated,Tempered",400,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery,6,13
"MaA/Halberd+Javelin/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Halberd,,Leather,Javelin,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Pike+HuntBow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Pike,,Cloth,Hunting Bow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Stable|Tiltyard,6,9
"MaA/Flail/Chain (DW) [(RInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble]|M6",Man-at-Arms,Flail,,Chainmail,,True,25,"Immune Blocked,Nimble,Dual Wield,Parry,Immune Unwieldy,Florentine",1600,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/FarmTools/Targe/Cloth [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M6",Man-at-Arms,Farm Tools,Targe Shield,Cloth,,False,25,"Immune Blocked,Recover 8,Nimble,Enduring,Recover 7,Shake +1,Recover 6",1700,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable,6,12
"MaA/Cudgel+Longbow/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Cudgel,,Chainmail,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Tannery|Tiltyard,6,9
"MaA/Halberd/Cloth [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M6",Man-at-Arms,Halberd,,Cloth,,False,25,"Recover 8,Enduring,Nimble,Shake +1,Recover 6,Recover 7,Immune Blocked,Serrated",1700,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Stable,6,15
"MaA/ShortSword+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Short Sword,Tower Shield,Cloth,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Stable|Tiltyard,6,12
"MaA/Bastard+Longbow/Tower/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M6",Man-at-Arms,Bastard Sword,Tower Shield,Chainmail,Longbow,True,25,"Immune Blocked,Nimble,Parry,Immune Unwieldy,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Tannery|Tiltyard,6,12
